Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
0,28.0,170.0,92.0,99,2004,0,2,No Medal
0,32.0,170.0,92.0,99,2008,0,2,No Medal
1,23.0,164.0,61.5,161,2000,0,50,Gold
1,27.0,164.0,61.5,161,2004,0,50,No Medal
1,22.0,180.0,75.0,47,2004,0,18,No Medal
1,21.0,172.0,72.0,139,2016,0,18,Bronze
1,19.0,172.0,75.0,139,2016,0,18,Bronze
1,25.0,172.0,68.0,145,2008,0,33,No Medal
1,25.0,172.0,68.0,145,2008,0,33,No Medal
0,28.0,161.0,58.0,202,2016,0,10,No Medal
1,27.0,186.0,87.0,161,2012,0,43,No Medal
1,31.0,187.0,88.0,139,2016,0,5,No Medal
0,21.0,174.0,78.0,98,2016,0,25,No Medal
0,27.0,169.0,56.0,98,2004,0,42,No Medal
0,27.0,169.0,56.0,98,2004,0,42,No Medal
0,27.0,183.0,78.0,139,2004,0,5,No Medal
0,20.0,173.0,63.0,162,2016,0,40,No Medal
1,23.0,190.0,90.0,60,2000,0,18,Silver
1,23.0,181.0,81.0,195,2016,0,9,No Medal
1,20.0,178.0,69.0,175,2012,0,40,No Medal
0,31.0,176.0,72.0,60,2008,0,50,No Medal
0,35.0,176.0,72.0,60,2012,0,50,Bronze
0,28.0,165.0,60.0,201,2012,0,9,No Medal
1,30.0,201.0,95.0,141,2000,0,30,No Medal
1,22.0,178.0,69.0,182,2016,0,18,No Medal
1,30.0,185.0,74.0,73,2008,0,46,No Medal
1,25.0,180.0,72.0,73,2004,0,2,No Medal
1,25.0,180.0,72.0,73,2004,0,2,No Medal
1,29.0,180.0,72.0,73,2008,0,2,No Medal
1,29.0,180.0,72.0,73,2008,0,2,No Medal
1,33.0,180.0,72.0,73,2012,0,2,No Medal
1,27.0,178.0,73.0,159,2012,0,44,No Medal
1,27.0,178.0,73.0,159,2012,0,44,No Medal
0,28.0,164.0,48.0,159,2016,0,25,No Medal
0,36.0,181.0,75.0,159,2016,0,22,No Medal
1,23.0,176.0,76.0,84,2004,0,25,No Medal
1,27.0,176.0,76.0,84,2008,0,25,No Medal
1,31.0,176.0,76.0,84,2012,0,25,Silver
1,35.0,176.0,76.0,84,2016,0,25,No Medal
0,28.0,180.0,68.0,73,2016,0,1,Silver
0,24.0,157.0,55.0,69,2012,0,23,Bronze
0,28.0,157.0,55.0,69,2016,0,23,Gold
1,30.0,186.0,85.0,12,2014,1,37,No Medal
1,30.0,186.0,85.0,12,2014,1,37,No Medal
1,21.0,177.0,93.0,12,1998,1,24,No Medal
1,25.0,177.0,93.0,12,2002,1,24,No Medal
1,37.0,177.0,93.0,12,2014,1,24,No Medal
1,25.0,183.0,83.0,12,2006,1,37,No Medal
0,24.0,173.0,63.0,12,2016,0,25,No Medal
1,28.0,182.0,64.0,11,2000,0,2,No Medal
1,24.0,188.0,93.0,201,2016,0,31,No Medal
1,21.0,169.0,71.5,64,1998,1,0,No Medal
1,21.0,169.0,71.5,64,1998,1,0,No Medal
1,25.0,169.0,71.5,64,2002,1,0,No Medal
1,33.0,193.0,103.0,108,2016,0,33,No Medal
1,26.0,186.0,80.0,108,1998,1,7,No Medal
1,26.0,186.0,80.0,108,1998,1,7,No Medal
1,30.0,186.0,80.0,108,2002,1,7,No Medal
1,30.0,186.0,80.0,108,2002,1,7,No Medal
1,30.0,186.0,80.0,108,2002,1,7,No Medal
0,25.0,183.0,71.0,11,2008,0,30,No Medal
0,23.0,173.0,73.0,64,2000,0,2,No Medal
0,27.0,173.0,73.0,64,2004,0,2,No Medal
1,27.0,185.0,92.0,99,2006,1,24,No Medal
0,26.0,175.0,73.0,34,2006,1,8,No Medal
0,30.0,175.0,73.0,34,2010,1,8,Silver
1,20.0,176.0,75.0,143,2000,0,1,No Medal
1,24.0,176.0,75.0,143,2004,0,1,No Medal
0,28.0,173.0,59.0,201,2004,0,2,No Medal
0,32.0,173.0,59.0,201,2008,0,2,No Medal
1,46.0,183.0,95.0,201,2012,0,33,No Medal
0,41.0,155.0,55.0,201,2012,0,33,No Medal
0,41.0,155.0,55.0,201,2012,0,33,No Medal
0,25.0,173.0,73.0,143,2000,0,38,No Medal
1,28.0,180.0,73.0,98,2004,0,30,No Medal
1,32.0,180.0,73.0,98,2008,0,30,No Medal
1,36.0,180.0,73.0,98,2012,0,30,No Medal
1,25.0,187.0,84.0,12,1998,1,11,No Medal
1,25.0,187.0,84.0,12,1998,1,11,No Medal
1,25.0,187.0,84.0,12,1998,1,11,No Medal
1,25.0,187.0,84.0,12,1998,1,11,No Medal
1,29.0,187.0,84.0,12,2002,1,11,No Medal
1,29.0,187.0,84.0,12,2002,1,11,No Medal
1,29.0,187.0,84.0,12,2002,1,11,No Medal
0,18.0,158.0,57.0,99,2008,0,25,No Medal
0,20.0,163.0,54.0,195,2016,0,32,No Medal
1,17.0,168.0,65.0,44,2000,0,14,No Medal
1,17.0,168.0,65.0,44,2000,0,14,No Medal
1,21.0,168.0,65.0,44,2004,0,14,No Medal
1,21.0,168.0,65.0,44,2004,0,14,No Medal
1,25.0,168.0,65.0,44,2008,0,14,No Medal
1,25.0,168.0,65.0,44,2008,0,14,No Medal
1,25.0,168.0,65.0,44,2008,0,14,No Medal
1,21.0,171.0,53.0,44,2008,0,13,No Medal
1,25.0,171.0,53.0,44,2012,0,13,Silver
1,29.0,171.0,53.0,44,2016,0,13,No Medal
1,22.0,174.0,64.0,124,2004,0,9,No Medal
1,26.0,174.0,64.0,124,2008,0,9,No Medal
1,30.0,174.0,64.0,124,2012,0,9,Bronze
1,19.0,187.0,82.0,195,2004,0,40,No Medal
1,23.0,187.0,82.0,195,2008,0,40,No Medal
1,23.0,185.0,75.0,92,2000,0,40,No Medal
1,23.0,185.0,75.0,92,2000,0,40,No Medal
1,23.0,185.0,75.0,92,2000,0,40,No Medal
1,20.0,190.0,89.0,73,2004,0,30,No Medal
1,24.0,190.0,89.0,73,2008,0,30,No Medal
1,24.0,190.0,89.0,73,2008,0,30,No Medal
0,29.0,168.0,62.0,153,2000,0,10,No Medal
0,28.0,172.0,62.0,153,2016,0,40,No Medal
0,28.0,172.0,62.0,153,2016,0,40,No Medal
1,25.0,200.0,122.0,153,2012,0,2,No Medal
1,29.0,200.0,122.0,153,2016,0,2,No Medal
0,21.0,166.0,53.0,94,1998,1,34,No Medal
0,21.0,166.0,53.0,94,1998,1,34,No Medal
0,28.0,178.0,69.0,34,2000,0,30,Bronze
0,23.0,174.0,92.0,73,2016,0,2,No Medal
0,26.0,167.0,49.0,153,2016,0,2,No Medal
1,35.0,172.0,60.0,84,2000,0,2,No Medal
1,27.0,182.0,80.0,199,1998,1,26,No Medal
0,23.0,174.0,62.0,73,2000,0,2,No Medal
0,23.0,174.0,62.0,73,2000,0,2,No Medal
0,27.0,174.0,62.0,73,2004,0,2,No Medal
1,23.0,177.0,70.0,170,2006,1,17,No Medal
1,27.0,177.0,70.0,170,2010,1,17,No Medal
1,25.0,192.0,98.0,170,2014,1,24,No Medal
1,23.0,180.0,77.0,153,2000,0,2,No Medal
1,23.0,180.0,77.0,153,2000,0,2,No Medal
1,27.0,180.0,77.0,153,2004,0,2,No Medal
1,27.0,180.0,77.0,153,2004,0,2,No Medal
1,34.0,182.0,83.0,49,2000,0,32,No Medal
0,28.0,165.0,48.0,99,2016,0,25,No Medal
1,32.0,197.0,99.0,60,2000,0,22,Bronze
1,31.0,179.0,83.0,60,2000,0,22,Bronze
1,23.0,178.0,86.0,49,2004,0,4,Gold
1,27.0,178.0,86.0,49,2008,0,4,Silver
1,26.0,192.0,84.0,137,2000,0,48,No Medal
1,22.0,192.0,82.0,7,2012,0,47,No Medal
1,28.0,172.0,66.0,60,2012,0,25,No Medal
1,32.0,172.0,66.0,60,2016,0,25,No Medal
0,26.0,168.0,65.0,44,2016,0,20,No Medal
1,31.0,186.0,100.0,202,2004,0,49,No Medal
1,29.0,193.0,105.0,49,2000,0,22,No Medal
1,33.0,193.0,105.0,60,2004,0,22,No Medal
1,25.0,177.0,84.0,161,2012,0,50,No Medal
0,25.0,165.0,56.0,60,2000,0,23,No Medal
1,26.0,189.0,75.0,164,2004,0,30,No Medal
1,22.0,172.0,60.0,202,2016,0,25,Bronze
1,22.0,173.0,64.0,200,2012,0,18,No Medal
0,35.0,170.0,78.0,44,2000,0,49,Gold
1,28.0,178.0,107.0,49,2004,0,4,Gold
0,30.0,176.0,65.0,44,2016,0,2,No Medal
1,27.0,187.0,123.0,108,2008,0,2,No Medal
1,31.0,187.0,123.0,108,2012,0,2,No Medal
1,24.0,189.0,88.0,143,2012,0,30,No Medal
1,28.0,189.0,88.0,143,2016,0,30,No Medal
1,23.0,190.0,70.0,143,2008,0,30,No Medal
1,27.0,190.0,70.0,143,2012,0,30,Bronze
0,28.0,168.0,54.0,202,2002,1,0,No Medal
1,21.0,180.0,70.0,202,1998,1,0,No Medal
1,25.0,180.0,70.0,202,2002,1,0,No Medal
0,21.0,157.0,57.0,64,2012,0,21,No Medal
0,21.0,157.0,57.0,64,2012,0,21,No Medal
0,21.0,157.0,57.0,64,2012,0,21,No Medal
0,21.0,157.0,57.0,64,2012,0,21,No Medal
0,31.0,184.0,70.0,161,2008,0,6,No Medal
0,26.0,174.0,68.0,153,2000,0,40,No Medal
0,26.0,174.0,68.0,153,2000,0,40,No Medal
1,24.0,163.0,57.0,159,2000,0,21,No Medal
1,24.0,163.0,57.0,159,2000,0,21,No Medal
1,24.0,163.0,57.0,159,2000,0,21,No Medal
1,24.0,163.0,57.0,159,2000,0,21,No Medal
1,24.0,163.0,57.0,159,2000,0,21,Gold
1,28.0,163.0,57.0,159,2004,0,21,No Medal
1,28.0,163.0,57.0,159,2004,0,21,Bronze
1,28.0,163.0,57.0,159,2004,0,21,No Medal
1,28.0,163.0,57.0,159,2004,0,21,No Medal
1,28.0,163.0,57.0,159,2004,0,21,Silver
0,23.0,167.0,63.0,199,2016,0,10,No Medal
1,22.0,184.0,71.0,30,2000,0,9,No Medal
1,23.0,176.0,80.0,57,2012,0,43,No Medal
1,29.0,183.0,83.0,98,2008,0,47,No Medal
1,20.0,178.0,68.0,98,2012,0,18,No Medal
0,24.0,170.0,65.0,99,2014,1,7,No Medal
0,24.0,170.0,65.0,99,2014,1,7,No Medal
0,24.0,170.0,65.0,99,2014,1,7,No Medal
0,24.0,170.0,65.0,99,2014,1,7,No Medal
0,24.0,170.0,65.0,99,2014,1,7,No Medal
0,22.0,170.0,65.0,202,2004,0,30,No Medal
0,19.0,166.0,57.0,153,2004,0,43,No Medal
1,27.0,173.0,74.0,99,2016,0,50,No Medal
1,19.0,177.0,64.0,161,2008,0,45,No Medal
1,23.0,177.0,64.0,161,2012,0,45,Silver
1,27.0,177.0,64.0,161,2016,0,45,No Medal
1,30.0,198.0,77.0,161,2000,0,47,Silver
1,34.0,198.0,77.0,161,2004,0,47,Bronze
1,32.0,179.0,75.0,199,2000,0,13,No Medal
1,30.0,195.0,94.0,99,2012,0,48,No Medal
1,21.0,187.0,81.0,201,2004,0,40,No Medal
1,20.0,177.0,79.0,98,1998,1,26,No Medal
1,24.0,177.0,79.0,98,2002,1,26,No Medal
1,28.0,177.0,79.0,98,2006,1,26,No Medal
1,26.0,196.0,95.0,98,2012,0,2,No Medal
1,30.0,196.0,95.0,98,2016,0,2,No Medal
1,24.0,171.0,76.0,98,2006,1,39,No Medal
1,24.0,171.0,76.0,98,2006,1,39,No Medal
1,24.0,171.0,76.0,98,2006,1,39,No Medal
1,24.0,171.0,76.0,98,2006,1,39,No Medal
1,33.0,180.0,78.0,199,1998,1,11,No Medal
1,33.0,180.0,78.0,199,1998,1,11,No Medal
1,23.0,188.0,78.0,101,2000,0,40,No Medal
1,23.0,188.0,78.0,101,2000,0,40,No Medal
1,23.0,188.0,78.0,101,2000,0,40,No Medal
1,32.0,178.0,80.0,161,2004,0,32,No Medal
0,23.0,170.0,66.0,139,2000,0,18,No Medal
1,21.0,191.0,91.0,199,2008,0,9,No Medal
1,25.0,191.0,91.0,199,2012,0,9,Gold
1,29.0,185.0,100.0,164,2000,0,48,Bronze
1,37.0,185.0,100.0,129,2008,0,48,No Medal
0,22.0,167.0,57.0,161,2008,0,22,Silver
0,19.0,160.0,55.0,195,2004,0,2,No Medal
0,27.0,160.0,55.0,195,2012,0,2,No Medal
0,21.0,193.0,65.0,195,2012,0,47,No Medal
0,17.0,166.0,112.0,139,2008,0,49,No Medal
0,21.0,166.0,112.0,139,2012,0,49,No Medal
0,25.0,166.0,112.0,139,2016,0,49,No Medal
1,25.0,180.0,67.0,145,2000,0,9,No Medal
0,22.0,163.0,65.0,44,2012,0,18,No Medal
0,26.0,163.0,65.0,44,2016,0,18,No Medal
1,26.0,176.0,63.0,24,2004,0,13,No Medal
1,30.0,176.0,63.0,24,2008,0,13,No Medal
1,26.0,186.0,78.0,161,2004,0,40,No Medal
1,26.0,176.0,60.0,161,2004,0,2,No Medal
0,21.0,170.0,60.0,24,2004,0,2,No Medal
0,25.0,170.0,60.0,24,2008,0,2,No Medal
0,29.0,170.0,60.0,24,2012,0,2,No Medal
0,23.0,164.0,55.0,24,2004,0,2,No Medal
0,23.0,164.0,55.0,24,2004,0,2,No Medal
0,27.0,164.0,55.0,24,2008,0,2,No Medal
0,27.0,164.0,55.0,24,2008,0,2,No Medal
0,31.0,164.0,55.0,24,2012,0,2,No Medal
0,31.0,164.0,55.0,24,2012,0,2,No Medal
1,31.0,178.0,78.0,60,2000,0,23,No Medal
1,21.0,180.0,79.0,143,1998,1,19,No Medal
1,34.0,163.0,63.0,73,2004,0,33,No Medal
1,34.0,163.0,63.0,73,2004,0,33,No Medal
1,22.0,183.0,84.0,7,2008,0,18,Gold
1,26.0,189.0,110.0,202,2000,0,2,No Medal
0,17.0,183.0,70.0,161,2016,0,40,No Medal
0,17.0,183.0,70.0,161,2016,0,40,No Medal
0,17.0,183.0,70.0,161,2016,0,40,No Medal
0,35.0,185.0,78.0,199,2000,0,30,No Medal
1,23.0,182.0,90.0,188,2016,0,25,No Medal
1,24.0,181.0,88.0,73,1998,1,24,No Medal
1,28.0,181.0,88.0,73,2002,1,24,No Medal
1,32.0,181.0,88.0,73,2006,1,24,No Medal
0,19.0,179.0,69.0,195,2016,0,40,No Medal
1,21.0,175.0,75.0,195,2004,0,9,No Medal
1,22.0,176.0,74.0,153,2006,1,39,No Medal
1,22.0,176.0,74.0,153,2006,1,39,No Medal
1,26.0,176.0,74.0,153,2010,1,39,No Medal
1,26.0,176.0,74.0,153,2010,1,39,No Medal
1,21.0,181.0,72.0,161,2014,1,11,No Medal
1,24.0,168.0,60.0,161,2010,1,7,No Medal
1,24.0,168.0,60.0,161,2010,1,7,No Medal
1,24.0,168.0,60.0,161,2010,1,7,Gold
1,24.0,168.0,60.0,161,2010,1,7,No Medal
1,24.0,168.0,60.0,161,2010,1,7,Bronze
1,28.0,168.0,60.0,161,2014,1,7,No Medal
1,28.0,168.0,60.0,161,2014,1,7,No Medal
1,28.0,168.0,60.0,161,2014,1,7,No Medal
1,28.0,168.0,60.0,161,2014,1,7,No Medal
1,28.0,168.0,60.0,161,2014,1,7,Gold
0,27.0,177.0,70.0,161,2016,0,48,Bronze
1,24.0,165.0,89.0,43,2012,0,10,No Medal
1,24.0,165.0,89.0,43,2012,0,10,No Medal
1,26.0,168.0,60.0,99,2008,0,25,No Medal
1,25.0,182.0,80.0,73,2000,0,10,Bronze
1,24.0,175.0,94.0,99,2012,0,49,No Medal
1,18.0,183.0,84.0,86,2012,0,23,No Medal
1,22.0,183.0,84.0,86,2016,0,23,No Medal
0,28.0,170.0,62.0,182,2008,0,22,No Medal
1,25.0,172.0,55.0,85,2004,0,40,No Medal
1,29.0,172.0,55.0,85,2008,0,40,No Medal
1,25.0,175.0,57.0,64,2004,0,2,No Medal
1,33.0,175.0,57.0,64,2012,0,2,No Medal
0,21.0,169.0,72.0,64,2012,0,2,No Medal
0,25.0,169.0,72.0,64,2016,0,2,No Medal
0,37.0,170.0,68.0,98,2000,0,38,Silver
0,41.0,170.0,68.0,98,2004,0,38,Bronze
0,19.0,168.0,59.0,98,2008,0,18,No Medal
1,26.0,187.0,98.0,11,2004,0,4,Silver
1,35.0,187.0,95.0,64,2002,1,12,No Medal
1,39.0,187.0,95.0,64,2006,1,12,Silver
1,29.0,175.0,48.0,135,2008,0,9,No Medal
1,33.0,185.0,84.0,101,2004,0,27,No Medal
1,21.0,190.0,85.0,27,2012,0,18,Silver
0,22.0,160.0,59.0,139,2008,0,18,No Medal
0,19.0,165.0,56.0,17,2008,0,40,No Medal
0,23.0,165.0,56.0,17,2012,0,40,No Medal
0,27.0,165.0,56.0,17,2016,0,40,No Medal
1,18.0,186.0,73.0,162,2012,0,25,No Medal
1,35.0,182.0,73.0,162,2016,0,2,No Medal
0,28.0,176.0,78.0,160,2004,0,3,No Medal
1,25.0,174.0,70.0,137,2002,1,39,Silver
1,25.0,174.0,70.0,137,2002,1,39,Gold
1,25.0,174.0,70.0,137,2002,1,39,Gold
1,20.0,185.0,77.0,181,2002,1,34,No Medal
1,20.0,185.0,77.0,181,2002,1,34,No Medal
1,20.0,185.0,77.0,181,2002,1,34,No Medal
1,24.0,185.0,77.0,181,2006,1,34,No Medal
1,24.0,185.0,77.0,181,2006,1,34,No Medal
1,24.0,185.0,77.0,181,2006,1,34,No Medal
0,22.0,179.0,72.0,99,2004,0,10,No Medal
1,28.0,191.0,92.0,139,2016,0,5,No Medal
1,26.0,195.0,90.0,64,2010,1,11,No Medal
1,21.0,191.0,99.0,64,2002,1,24,No Medal
1,33.0,191.0,99.0,64,2014,1,24,Bronze
0,22.0,173.0,72.0,64,1998,1,24,Bronze
0,26.0,173.0,72.0,64,2002,1,24,No Medal
1,19.0,188.0,78.0,24,2008,0,40,No Medal
1,19.0,188.0,78.0,24,2008,0,40,No Medal
0,24.0,163.0,60.0,65,2008,0,40,No Medal
1,29.0,180.0,75.0,51,2004,0,30,No Medal
1,27.0,179.0,94.0,121,2000,0,49,No Medal
1,31.0,179.0,94.0,121,2004,0,49,No Medal
1,35.0,179.0,94.0,121,2008,0,49,No Medal
1,26.0,190.0,96.0,51,2014,1,8,No Medal
1,26.0,190.0,96.0,51,2014,1,8,No Medal
0,26.0,168.0,58.0,51,2012,0,42,No Medal
0,30.0,168.0,58.0,51,2016,0,42,No Medal
0,24.0,167.0,56.0,51,2000,0,45,No Medal
0,30.0,170.0,65.0,51,2004,0,42,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
0,20.0,149.0,39.0,34,2012,0,21,No Medal
1,23.0,169.0,64.0,51,2010,1,19,No Medal
1,19.0,181.0,64.0,51,2006,1,36,No Medal
1,19.0,181.0,64.0,51,2006,1,36,No Medal
0,17.0,163.0,58.0,51,2010,1,19,No Medal
0,21.0,163.0,58.0,51,2014,1,19,No Medal
1,30.0,182.0,90.0,84,2012,0,22,No Medal
0,18.0,165.0,56.0,12,2012,0,32,No Medal
0,22.0,165.0,56.0,12,2016,0,32,No Medal
1,21.0,191.0,93.0,51,2012,0,2,No Medal
1,25.0,191.0,93.0,51,2016,0,2,No Medal
1,20.0,183.0,82.0,84,2016,0,32,No Medal
1,31.0,180.0,68.0,88,2008,0,1,No Medal
0,19.0,165.0,58.0,161,2010,1,24,No Medal
0,23.0,165.0,58.0,161,2014,1,24,No Medal
0,34.0,156.0,50.0,99,2002,1,24,No Medal
1,34.0,185.0,85.0,141,2002,1,12,Gold
1,38.0,185.0,85.0,141,2006,1,12,No Medal
1,22.0,172.0,68.0,201,2000,0,18,No Medal
1,23.0,173.0,61.0,64,2014,1,28,No Medal
1,23.0,173.0,61.0,64,2014,1,28,No Medal
0,25.0,169.0,55.0,61,1998,1,11,No Medal
0,25.0,169.0,55.0,61,1998,1,11,No Medal
0,25.0,169.0,55.0,61,1998,1,11,No Medal
0,25.0,169.0,55.0,61,1998,1,11,No Medal
0,20.0,164.0,54.0,115,2016,0,2,No Medal
1,20.0,183.0,79.0,115,2010,1,11,No Medal
1,20.0,183.0,79.0,115,2010,1,11,No Medal
0,20.0,168.0,68.0,48,2004,0,42,No Medal
0,20.0,168.0,68.0,48,2004,0,42,No Medal
0,28.0,168.0,68.0,48,2012,0,42,No Medal
0,19.0,183.0,69.0,51,2008,0,44,No Medal
0,19.0,183.0,69.0,51,2008,0,44,No Medal
0,25.0,170.0,62.0,86,2000,0,44,No Medal
0,41.0,162.0,48.0,201,2004,0,2,No Medal
0,20.0,168.0,63.0,34,2006,1,24,Gold
0,24.0,168.0,63.0,34,2010,1,24,Gold
0,25.0,170.0,60.0,64,2016,0,3,No Medal
1,27.0,184.0,89.0,7,2016,0,22,No Medal
1,31.0,177.0,72.0,108,2004,0,13,No Medal
1,24.0,180.0,84.0,115,1998,1,0,No Medal
1,24.0,180.0,84.0,115,1998,1,0,No Medal
1,22.0,185.0,78.0,115,2004,0,13,No Medal
1,22.0,185.0,78.0,115,2004,0,13,No Medal
0,25.0,153.0,69.0,63,2016,0,49,No Medal
1,21.0,177.0,86.0,84,2004,0,10,Bronze
1,25.0,177.0,86.0,84,2008,0,10,No Medal
1,25.0,177.0,86.0,84,2008,0,10,Gold
1,29.0,177.0,86.0,84,2012,0,10,No Medal
1,29.0,177.0,86.0,84,2012,0,10,No Medal
1,25.0,180.0,84.0,170,2006,1,0,No Medal
1,25.0,180.0,84.0,170,2006,1,0,No Medal
1,29.0,180.0,84.0,170,2010,1,0,No Medal
0,32.0,164.0,53.0,34,2012,0,27,No Medal
0,36.0,164.0,53.0,34,2016,0,27,No Medal
1,24.0,185.0,87.0,65,2016,0,31,No Medal
1,27.0,184.0,84.0,71,2000,0,50,Bronze
1,31.0,184.0,84.0,71,2004,0,50,No Medal
1,24.0,176.0,65.0,101,2000,0,13,No Medal
1,24.0,176.0,65.0,101,2000,0,13,No Medal
1,28.0,176.0,65.0,101,2004,0,13,No Medal
1,28.0,176.0,65.0,101,2004,0,13,No Medal
1,24.0,180.0,70.0,51,2016,0,13,No Medal
1,25.0,171.0,66.0,92,2004,0,25,No Medal
0,23.0,164.0,58.0,24,2000,0,10,No Medal
0,23.0,164.0,58.0,24,2000,0,10,No Medal
1,23.0,160.0,55.0,199,2004,0,50,No Medal
1,23.0,186.0,78.0,24,2004,0,2,No Medal
1,27.0,186.0,78.0,181,2008,0,2,No Medal
1,22.0,191.0,115.0,51,2000,0,50,No Medal
1,26.0,191.0,115.0,51,2004,0,50,No Medal
1,34.0,191.0,115.0,51,2012,0,50,No Medal
1,34.0,194.0,75.0,181,2008,0,13,No Medal
1,28.0,185.0,99.0,12,2004,0,50,No Medal
1,16.0,176.0,65.0,115,2004,0,40,No Medal
1,20.0,213.0,120.0,115,2012,0,5,No Medal
1,24.0,213.0,120.0,115,2016,0,5,No Medal
0,23.0,183.0,64.0,170,2000,0,2,No Medal
0,34.0,175.0,57.0,64,2004,0,2,No Medal
0,29.0,164.0,54.0,161,1998,1,11,No Medal
0,29.0,164.0,54.0,161,1998,1,11,No Medal
0,29.0,164.0,54.0,161,1998,1,11,Gold
1,28.0,172.0,72.0,94,1998,1,11,No Medal
1,28.0,172.0,72.0,94,1998,1,11,No Medal
1,28.0,172.0,72.0,94,1998,1,11,No Medal
1,28.0,172.0,72.0,94,1998,1,11,No Medal
1,28.0,172.0,72.0,94,1998,1,11,Silver
1,32.0,172.0,72.0,94,2002,1,11,No Medal
1,32.0,172.0,72.0,94,2002,1,11,No Medal
1,32.0,172.0,72.0,94,2002,1,11,No Medal
1,36.0,172.0,72.0,94,2006,1,11,No Medal
1,36.0,172.0,72.0,94,2006,1,11,No Medal
1,36.0,172.0,72.0,94,2006,1,11,Gold
0,26.0,167.0,57.0,94,1998,1,11,No Medal
0,26.0,167.0,57.0,94,1998,1,11,No Medal
0,30.0,167.0,57.0,94,2002,1,11,No Medal
0,30.0,167.0,57.0,94,2002,1,11,No Medal
0,30.0,167.0,57.0,94,2002,1,11,No Medal
0,30.0,167.0,57.0,94,2002,1,11,No Medal
0,34.0,167.0,57.0,94,2006,1,11,No Medal
0,34.0,167.0,57.0,94,2006,1,11,No Medal
0,34.0,167.0,57.0,94,2006,1,11,Bronze
0,38.0,167.0,57.0,94,2010,1,11,No Medal
0,38.0,167.0,57.0,94,2010,1,11,No Medal
0,38.0,167.0,57.0,94,2010,1,11,No Medal
1,18.0,165.0,51.0,156,2000,0,9,No Medal
1,18.0,183.0,83.0,75,2014,1,0,No Medal
1,18.0,183.0,83.0,75,2014,1,0,No Medal
1,18.0,183.0,83.0,75,2014,1,0,No Medal
0,17.0,168.0,60.0,94,2010,1,34,No Medal
0,17.0,168.0,60.0,94,2010,1,34,No Medal
0,21.0,168.0,60.0,94,2014,1,34,No Medal
0,21.0,168.0,60.0,94,2014,1,34,No Medal
0,21.0,168.0,60.0,94,2014,1,34,No Medal
0,21.0,168.0,60.0,94,2014,1,34,Bronze
1,30.0,194.0,94.0,48,2008,0,22,No Medal
0,22.0,176.0,66.0,115,2016,0,30,Bronze
0,26.0,172.0,64.0,18,2012,0,23,No Medal
0,27.0,181.0,78.0,60,2004,0,5,No Medal
0,31.0,181.0,78.0,60,2008,0,5,No Medal
0,20.0,161.0,59.0,65,2002,1,37,No Medal
0,20.0,160.0,55.0,123,2004,0,18,No Medal
1,25.0,164.0,66.0,204,2012,0,25,No Medal
1,27.0,165.0,65.0,49,2016,0,50,No Medal
1,17.0,170.0,59.0,38,2000,0,2,No Medal
0,20.0,161.0,75.0,38,2012,0,49,No Medal
0,24.0,161.0,75.0,38,2016,0,49,No Medal
1,38.0,170.0,68.0,148,2016,0,15,No Medal
0,21.0,168.0,57.0,55,2008,0,42,No Medal
1,17.0,167.0,56.0,123,2008,0,9,No Medal
1,21.0,167.0,56.0,123,2012,0,9,No Medal
1,19.0,190.0,75.0,148,2000,0,40,No Medal
1,23.0,190.0,75.0,148,2004,0,40,No Medal
1,23.0,190.0,75.0,148,2004,0,40,No Medal
0,30.0,168.0,64.0,94,2000,0,1,No Medal
0,30.0,168.0,64.0,94,2000,0,1,No Medal
0,34.0,168.0,64.0,94,2004,0,1,No Medal
0,38.0,168.0,64.0,94,2008,0,1,No Medal
0,38.0,168.0,64.0,94,2008,0,1,No Medal
0,42.0,168.0,64.0,94,2012,0,1,No Medal
0,42.0,168.0,64.0,94,2012,0,1,No Medal
0,35.0,172.0,62.0,141,2004,0,13,No Medal
0,35.0,172.0,62.0,141,2004,0,13,No Medal
0,39.0,172.0,62.0,141,2008,0,13,No Medal
0,17.0,175.0,74.0,123,2012,0,1,No Medal
0,17.0,175.0,74.0,123,2012,0,1,No Medal
0,21.0,175.0,74.0,123,2016,0,1,No Medal
0,21.0,175.0,74.0,123,2016,0,1,No Medal
0,27.0,160.0,50.0,44,2016,0,9,Bronze
1,28.0,178.0,78.0,170,2006,1,0,No Medal
1,28.0,178.0,78.0,170,2006,1,0,No Medal
1,32.0,178.0,78.0,170,2010,1,0,No Medal
1,36.0,178.0,78.0,170,2014,1,0,No Medal
1,25.0,179.0,75.0,51,1998,1,19,No Medal
1,29.0,179.0,75.0,51,2002,1,19,Gold
1,33.0,179.0,75.0,51,2006,1,19,No Medal
0,20.0,167.0,58.0,7,2016,0,21,No Medal
0,20.0,167.0,58.0,7,2016,0,21,No Medal
0,20.0,167.0,58.0,7,2016,0,21,No Medal
0,20.0,167.0,58.0,7,2016,0,21,No Medal
0,21.0,176.0,74.0,201,2016,0,13,Silver
1,23.0,176.0,70.0,27,2016,0,40,No Medal
0,25.0,175.0,69.0,73,2002,1,24,No Medal
