Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
0,23.0,176.0,61.0,60,2016,0,44,No Medal
1,25.0,192.0,76.0,60,2016,0,2,No Medal
1,27.0,183.0,91.0,106,2014,1,25,No Medal
1,24.0,179.0,78.0,87,2014,1,0,No Medal
1,24.0,179.0,78.0,87,2014,1,0,No Medal
0,24.0,162.0,42.0,99,2016,0,2,Silver
1,28.0,182.0,79.0,179,2014,1,11,Bronze
1,41.0,170.0,65.0,51,2016,0,19,No Medal
0,22.0,175.0,65.0,51,2016,0,3,No Medal
0,32.0,168.0,72.0,72,2016,0,2,No Medal
1,34.0,188.0,90.0,135,2014,1,7,No Medal
0,24.0,167.0,75.0,184,2016,0,32,No Medal
0,24.0,167.0,75.0,184,2016,0,32,No Medal
0,25.0,166.0,51.0,135,2016,0,44,No Medal
1,28.0,182.0,70.0,11,2014,1,27,No Medal
1,28.0,182.0,70.0,11,2014,1,27,No Medal
1,28.0,182.0,70.0,11,2014,1,27,Bronze
1,28.0,171.0,65.0,64,2016,0,9,Bronze
1,31.0,161.0,51.0,29,2014,1,6,No Medal
1,31.0,161.0,51.0,29,2014,1,6,No Medal
1,31.0,161.0,51.0,29,2014,1,6,No Medal
0,35.0,172.0,59.0,135,2014,1,37,Bronze
1,30.0,173.0,71.0,72,2016,0,13,No Medal
1,30.0,173.0,71.0,72,2016,0,13,No Medal
0,23.0,178.0,72.0,11,2014,1,7,No Medal
1,35.0,178.0,67.0,139,2014,1,27,No Medal
1,35.0,178.0,67.0,139,2014,1,27,No Medal
1,35.0,178.0,67.0,139,2014,1,27,Gold
1,21.0,182.0,78.0,151,2016,0,38,No Medal
0,25.0,175.0,73.0,127,2016,0,21,No Medal
1,27.0,190.0,118.0,127,2016,0,46,No Medal
0,48.0,172.0,58.0,72,2016,0,14,No Medal
0,48.0,172.0,58.0,72,2016,0,14,Silver
1,40.0,182.0,88.0,159,2016,0,32,No Medal
1,23.0,181.0,74.0,159,2014,1,16,Silver
1,23.0,181.0,74.0,159,2014,1,16,Gold
1,20.0,174.0,60.0,159,2014,1,27,No Medal
1,20.0,174.0,60.0,159,2014,1,27,No Medal
0,28.0,170.0,62.0,167,2016,0,38,No Medal
0,28.0,170.0,62.0,167,2016,0,38,No Medal
0,28.0,170.0,62.0,167,2016,0,38,No Medal
0,25.0,172.0,73.0,179,2014,1,0,No Medal
0,25.0,172.0,73.0,179,2014,1,0,No Medal
0,25.0,172.0,73.0,179,2014,1,0,No Medal
0,26.0,165.0,65.0,179,2016,0,31,No Medal
0,28.0,157.0,55.0,198,2016,0,17,No Medal
0,30.0,173.0,78.0,98,2016,0,9,No Medal
0,30.0,173.0,78.0,98,2016,0,9,No Medal
0,25.0,180.0,57.0,159,2016,0,2,No Medal
1,21.0,176.0,72.0,151,2014,1,10,No Medal
1,21.0,176.0,72.0,151,2014,1,10,No Medal
1,32.0,189.0,95.0,47,2016,0,31,No Medal
1,26.0,185.0,88.0,178,2016,0,38,No Medal
0,19.0,174.0,48.0,72,2016,0,2,No Medal
1,20.0,189.0,83.0,72,2016,0,17,Silver
0,28.0,178.0,70.0,50,2016,0,2,No Medal
0,32.0,172.0,63.0,6,2016,0,5,No Medal
1,30.0,191.0,85.0,72,2016,0,12,No Medal
0,27.0,165.0,65.0,151,2014,1,0,No Medal
0,21.0,168.0,78.0,196,2016,0,2,No Medal
1,21.0,208.0,93.0,159,2016,0,45,No Medal
1,26.0,201.0,87.0,151,2016,0,45,No Medal
0,38.0,166.0,53.0,83,2016,0,15,No Medal
0,29.0,180.0,72.0,93,2016,0,42,No Medal
0,21.0,170.0,60.0,72,2016,0,12,No Medal
1,33.0,187.0,85.0,68,2016,0,32,No Medal
1,24.0,172.0,70.0,135,2014,1,33,No Medal
1,24.0,172.0,70.0,135,2014,1,33,Bronze
1,24.0,172.0,70.0,135,2014,1,33,No Medal
1,24.0,172.0,70.0,135,2014,1,33,No Medal
1,24.0,181.0,90.0,10,2014,1,18,No Medal
0,23.0,175.0,67.0,135,2016,0,38,No Medal
0,26.0,177.0,71.0,127,2016,0,21,No Medal
0,22.0,183.0,86.0,95,2016,0,2,No Medal
0,24.0,180.0,79.0,198,2014,1,23,Silver
1,21.0,188.0,87.0,95,2016,0,13,No Medal
1,34.0,175.0,82.0,24,2016,0,32,No Medal
1,30.0,189.0,88.0,72,2016,0,2,No Medal
1,24.0,180.0,80.0,83,2014,1,33,No Medal
1,24.0,180.0,80.0,83,2014,1,33,No Medal
1,24.0,180.0,80.0,83,2014,1,33,No Medal
1,31.0,183.0,74.0,10,2016,0,22,No Medal
0,30.0,182.0,88.0,10,2016,0,46,No Medal
0,26.0,179.0,62.0,91,2016,0,2,No Medal
0,19.0,165.0,63.0,141,2016,0,19,Silver
0,22.0,177.0,69.0,30,2016,0,2,No Medal
0,28.0,161.0,51.0,196,2016,0,8,No Medal
1,29.0,180.0,80.0,97,2016,0,38,No Medal
0,26.0,152.0,51.0,97,2014,1,6,No Medal
0,26.0,152.0,51.0,97,2014,1,6,No Medal
0,26.0,152.0,51.0,97,2014,1,6,No Medal
0,26.0,168.0,56.0,72,2014,1,36,No Medal
0,26.0,168.0,56.0,72,2014,1,36,Bronze
0,22.0,180.0,73.0,64,2016,0,29,No Medal
1,22.0,180.0,85.0,70,2016,0,48,No Medal
1,23.0,183.0,82.0,98,2016,0,2,No Medal
1,22.0,183.0,77.0,97,2016,0,38,Bronze
0,30.0,170.0,60.0,37,2016,0,38,No Medal
0,30.0,170.0,60.0,37,2016,0,38,No Medal
0,25.0,177.0,68.0,151,2016,0,29,Bronze
1,25.0,198.0,86.0,159,2016,0,45,No Medal
1,30.0,183.0,73.0,72,2016,0,29,No Medal
1,18.0,177.0,66.0,176,2014,1,36,No Medal
1,26.0,185.0,83.0,72,2016,0,38,No Medal
1,26.0,185.0,83.0,72,2016,0,38,No Medal
1,30.0,173.0,78.0,11,2014,1,23,No Medal
0,28.0,172.0,60.0,176,2014,1,25,No Medal
0,31.0,170.0,60.0,33,2014,1,6,No Medal
0,31.0,170.0,60.0,33,2014,1,6,No Medal
0,31.0,170.0,60.0,33,2014,1,6,No Medal
0,31.0,170.0,60.0,33,2014,1,6,No Medal
1,30.0,184.0,72.0,159,2016,0,12,No Medal
1,30.0,184.0,72.0,159,2016,0,12,No Medal
0,23.0,172.0,70.0,26,2016,0,30,No Medal
1,29.0,178.0,85.0,199,2016,0,9,No Medal
1,29.0,178.0,85.0,199,2016,0,9,No Medal
0,28.0,168.0,58.0,159,2016,0,15,Bronze
0,19.0,157.0,46.0,198,2016,0,20,Gold
0,19.0,157.0,46.0,198,2016,0,20,Silver
0,27.0,165.0,61.0,97,2014,1,37,No Medal
0,27.0,165.0,61.0,97,2014,1,37,No Medal
0,26.0,165.0,54.0,50,2016,0,26,No Medal
1,18.0,188.0,88.0,29,2016,0,9,No Medal
1,18.0,188.0,88.0,29,2016,0,9,No Medal
1,26.0,190.0,76.0,99,2016,0,2,No Medal
1,22.0,172.0,65.0,99,2016,0,2,No Medal
1,20.0,168.0,53.0,27,2016,0,2,No Medal
1,28.0,186.0,88.0,39,2016,0,2,No Medal
1,28.0,186.0,88.0,39,2016,0,2,No Medal
1,28.0,188.0,76.0,139,2016,0,19,No Medal
1,29.0,181.0,80.0,97,2016,0,38,No Medal
0,36.0,173.0,71.0,6,2016,0,21,No Medal
0,25.0,170.0,70.0,117,2016,0,19,No Medal
0,18.0,157.0,52.0,106,2016,0,47,No Medal
0,22.0,179.0,67.0,72,2016,0,38,No Medal
0,22.0,179.0,67.0,72,2016,0,38,No Medal
0,22.0,179.0,67.0,72,2016,0,38,No Medal
1,21.0,187.0,83.0,72,2016,0,31,No Medal
0,26.0,170.0,57.0,72,2016,0,2,No Medal
0,31.0,169.0,68.0,178,2016,0,9,No Medal
0,31.0,169.0,68.0,178,2016,0,9,No Medal
1,32.0,178.0,70.0,72,2016,0,42,No Medal
0,20.0,165.0,59.0,97,2016,0,30,No Medal
0,20.0,158.0,51.0,97,2014,1,23,No Medal
1,30.0,187.0,80.0,60,2014,1,6,No Medal
1,30.0,187.0,80.0,60,2014,1,6,No Medal
1,30.0,187.0,80.0,60,2014,1,6,No Medal
1,30.0,187.0,80.0,60,2014,1,6,No Medal
1,30.0,187.0,80.0,60,2014,1,6,No Medal
1,25.0,175.0,59.0,63,2014,1,35,No Medal
1,25.0,175.0,59.0,63,2014,1,35,No Medal
1,25.0,175.0,59.0,63,2014,1,35,No Medal
1,23.0,180.0,91.0,158,2016,0,30,Bronze
1,20.0,173.0,68.0,35,2016,0,38,No Medal
1,24.0,195.0,135.0,12,2016,0,24,No Medal
1,30.0,186.0,75.0,74,2016,0,31,No Medal
1,20.0,196.0,82.0,10,2016,0,42,No Medal
1,28.0,186.0,71.0,139,2014,1,27,No Medal
0,21.0,170.0,74.0,47,2016,0,2,Gold
0,16.0,164.0,50.0,124,2014,1,10,No Medal
1,31.0,187.0,140.0,171,2016,0,2,No Medal
0,22.0,173.0,61.0,72,2014,1,10,No Medal
1,22.0,179.0,89.0,158,2016,0,30,Bronze
0,23.0,169.0,49.0,72,2014,1,16,No Medal
1,18.0,170.0,75.0,159,2014,1,36,No Medal
1,18.0,170.0,75.0,159,2014,1,36,No Medal
0,23.0,172.0,57.0,196,2016,0,2,No Medal
0,22.0,171.0,53.0,159,2016,0,39,Gold
1,30.0,174.0,90.0,62,2016,0,30,Gold
1,30.0,192.0,98.0,11,2014,1,18,No Medal
1,17.0,178.0,78.0,98,2014,1,18,No Medal
0,25.0,176.0,64.0,159,2016,0,15,No Medal
0,25.0,176.0,64.0,159,2016,0,15,Bronze
1,28.0,190.0,83.0,151,2016,0,31,No Medal
0,24.0,161.0,61.0,198,2016,0,22,No Medal
0,33.0,158.0,50.0,98,2014,1,10,No Medal
0,33.0,158.0,50.0,98,2014,1,10,No Medal
0,33.0,158.0,50.0,98,2014,1,10,No Medal
0,33.0,158.0,50.0,98,2014,1,10,No Medal
0,33.0,158.0,50.0,98,2014,1,10,No Medal
1,26.0,192.0,115.0,23,2016,0,2,No Medal
1,27.0,186.0,103.0,74,2016,0,46,No Medal
1,27.0,180.0,90.0,63,2014,1,23,Bronze
1,27.0,175.0,78.0,159,2016,0,12,No Medal
0,23.0,169.0,75.0,196,2016,0,15,No Medal
0,23.0,169.0,75.0,196,2016,0,15,Silver
1,28.0,184.0,81.0,159,2016,0,31,No Medal
0,17.0,172.0,65.0,47,2014,1,0,No Medal
0,17.0,172.0,65.0,47,2014,1,0,No Medal
0,35.0,159.0,54.0,184,2016,0,40,No Medal
1,26.0,198.0,95.0,151,2016,0,45,No Medal
1,22.0,171.0,72.0,179,2016,0,17,No Medal
0,21.0,156.0,48.0,97,2016,0,24,Bronze
0,24.0,173.0,62.0,97,2016,0,4,No Medal
1,19.0,175.0,77.0,97,2014,1,37,No Medal
1,19.0,175.0,77.0,97,2014,1,37,No Medal
0,34.0,165.0,60.0,97,2014,1,23,No Medal
0,35.0,161.0,58.0,97,2016,0,31,No Medal
0,27.0,173.0,57.0,39,2016,0,41,No Medal
0,22.0,178.0,66.0,81,2016,0,15,No Medal
0,23.0,176.0,60.0,81,2016,0,38,No Medal
0,23.0,176.0,60.0,81,2016,0,38,No Medal
1,25.0,180.0,75.0,198,2016,0,29,No Medal
1,28.0,178.0,62.0,50,2016,0,12,No Medal
1,28.0,178.0,62.0,50,2016,0,12,No Medal
0,18.0,164.0,62.0,97,2014,1,23,No Medal
0,18.0,174.0,65.0,47,2016,0,42,No Medal
1,24.0,170.0,52.0,64,2016,0,8,No Medal
0,24.0,170.0,57.0,151,2016,0,2,No Medal
1,30.0,190.0,75.0,113,2016,0,12,No Medal
0,25.0,183.0,70.0,68,2016,0,42,No Medal
0,25.0,183.0,70.0,68,2016,0,42,No Medal
0,25.0,183.0,70.0,68,2016,0,42,No Medal
1,26.0,183.0,82.0,49,2016,0,31,No Medal
1,29.0,182.0,92.0,63,2014,1,23,Bronze
0,18.0,165.0,47.0,74,2016,0,28,No Medal
0,19.0,168.0,58.0,74,2016,0,15,No Medal
0,19.0,158.0,56.0,83,2014,1,33,No Medal
0,19.0,158.0,56.0,83,2014,1,33,No Medal
0,26.0,166.0,55.0,176,2014,1,36,No Medal
1,33.0,188.0,85.0,198,2014,1,10,No Medal
1,34.0,175.0,73.0,50,2016,0,29,No Medal
1,19.0,181.0,72.0,83,2016,0,9,No Medal
0,20.0,171.0,66.0,17,2016,0,12,No Medal
0,20.0,171.0,66.0,17,2016,0,12,No Medal
1,32.0,191.0,91.0,178,2014,1,23,No Medal
1,30.0,178.5,81.0,177,2016,0,24,No Medal
1,26.0,192.0,100.0,167,2014,1,23,No Medal
1,30.0,210.0,112.0,47,2016,0,21,No Medal
1,37.0,183.0,74.0,178,2016,0,32,No Medal
1,37.0,183.0,74.0,178,2016,0,32,No Medal
1,25.0,180.0,85.0,139,2014,1,25,No Medal
1,22.0,172.0,68.0,159,2014,1,36,No Medal
0,21.0,167.0,73.0,151,2016,0,2,No Medal
1,22.0,190.0,72.0,159,2016,0,38,No Medal
1,22.0,190.0,72.0,159,2016,0,38,No Medal
1,22.0,190.0,72.0,159,2016,0,38,No Medal
0,22.0,173.0,66.0,176,2016,0,2,No Medal
0,20.0,175.0,65.0,74,2016,0,32,Bronze
0,20.0,175.0,65.0,74,2016,0,32,Gold
1,18.0,177.0,61.0,33,2014,1,35,No Medal
1,18.0,177.0,61.0,33,2014,1,35,No Medal
1,18.0,177.0,61.0,33,2014,1,35,No Medal
1,21.0,180.0,69.0,64,2016,0,12,No Medal
1,21.0,193.0,92.0,72,2016,0,29,No Medal
1,25.0,188.0,59.0,27,2016,0,2,No Medal
1,29.0,170.0,59.0,198,2016,0,2,No Medal
1,33.0,177.0,54.0,99,2016,0,2,No Medal
0,28.0,170.0,60.0,83,2016,0,13,No Medal
1,27.0,179.0,62.0,159,2014,1,35,No Medal
1,27.0,179.0,62.0,159,2014,1,35,No Medal
1,27.0,179.0,62.0,159,2014,1,35,No Medal
0,27.0,170.0,55.0,196,2016,0,2,No Medal
0,26.0,155.0,55.0,100,2016,0,2,No Medal
1,30.0,175.0,72.0,97,2016,0,17,No Medal
0,21.0,167.0,69.0,98,2016,0,32,No Medal
0,21.0,167.0,69.0,98,2016,0,32,No Medal
0,25.0,162.0,57.0,23,2016,0,2,No Medal
0,26.0,165.0,56.0,198,2016,0,39,No Medal
1,25.0,169.0,69.0,23,2016,0,13,No Medal
1,18.0,186.0,100.0,196,2016,0,32,No Medal
1,18.0,186.0,100.0,196,2016,0,32,No Medal
1,27.0,180.0,77.0,159,2014,1,18,No Medal
1,28.0,170.0,65.0,159,2014,1,18,No Medal
1,28.0,178.0,71.0,63,2014,1,36,No Medal
1,28.0,178.0,71.0,63,2014,1,36,No Medal
1,27.0,185.0,88.0,63,2014,1,23,Bronze
0,28.0,161.0,69.0,159,2016,0,32,No Medal
0,28.0,161.0,69.0,159,2016,0,32,No Medal
0,21.0,169.0,63.0,159,2014,1,18,No Medal
1,31.0,192.0,82.0,151,2016,0,38,No Medal
1,31.0,192.0,82.0,151,2016,0,38,No Medal
1,31.0,192.0,82.0,151,2016,0,38,No Medal
0,23.0,175.0,75.0,23,2016,0,2,No Medal
0,29.0,169.0,60.0,11,2016,0,38,No Medal
1,24.0,188.0,80.0,97,2016,0,38,No Medal
1,24.0,188.0,80.0,97,2016,0,38,No Medal
1,24.0,188.0,80.0,97,2016,0,38,No Medal
0,27.0,191.0,67.0,159,2016,0,45,No Medal
0,18.0,170.0,53.0,91,2016,0,28,No Medal
1,27.0,180.0,80.0,98,2014,1,0,No Medal
1,27.0,180.0,80.0,98,2014,1,0,No Medal
1,22.0,188.0,84.0,167,2014,1,0,No Medal
1,22.0,188.0,84.0,167,2014,1,0,No Medal
1,22.0,188.0,84.0,167,2014,1,0,No Medal
1,22.0,188.0,84.0,167,2014,1,0,No Medal
1,22.0,188.0,84.0,167,2014,1,0,No Medal
1,29.0,184.0,77.0,167,2014,1,36,Bronze
1,29.0,184.0,77.0,167,2014,1,36,Silver
1,31.0,188.0,88.0,63,2014,1,37,No Medal
1,22.0,195.0,93.0,63,2016,0,38,No Medal
1,22.0,195.0,93.0,63,2016,0,38,No Medal
1,39.0,183.0,66.0,167,2016,0,2,No Medal
1,29.0,193.0,96.0,159,2016,0,29,No Medal
1,41.0,190.0,93.0,50,2016,0,32,No Medal
1,34.0,182.0,88.0,47,2014,1,0,No Medal
1,34.0,182.0,88.0,47,2014,1,0,No Medal
1,34.0,182.0,88.0,47,2014,1,0,No Medal
1,34.0,182.0,88.0,47,2014,1,0,Silver
0,24.0,176.0,57.0,135,2016,0,2,No Medal
0,31.0,160.0,52.0,196,2016,0,32,No Medal
0,31.0,160.0,52.0,196,2016,0,32,No Medal
0,32.0,172.0,65.0,151,2016,0,3,No Medal
1,34.0,175.0,62.0,196,2016,0,12,No Medal
0,26.0,169.0,60.0,93,2014,1,16,Bronze
0,26.0,169.0,60.0,93,2014,1,16,No Medal
1,28.0,180.0,82.0,47,2016,0,31,No Medal
1,25.0,176.0,69.0,23,2016,0,8,No Medal
0,26.0,178.0,64.0,159,2016,0,45,No Medal
1,27.0,198.0,105.0,196,2016,0,2,No Medal
1,22.0,178.0,62.0,151,2014,1,35,No Medal
1,22.0,178.0,62.0,151,2014,1,35,No Medal
1,22.0,178.0,62.0,151,2014,1,35,No Medal
0,19.0,168.0,65.0,50,2014,1,25,No Medal
0,19.0,168.0,65.0,50,2014,1,25,No Medal
0,24.0,160.0,53.0,167,2014,1,36,No Medal
0,24.0,160.0,53.0,167,2014,1,36,No Medal
0,32.0,167.0,50.0,196,2016,0,2,No Medal
0,28.0,174.0,60.0,178,2014,1,10,No Medal
0,28.0,174.0,60.0,178,2014,1,10,No Medal
1,20.0,178.0,75.0,198,2014,1,36,Gold
0,19.0,167.0,45.0,23,2016,0,28,No Medal
1,28.0,176.0,74.0,196,2016,0,40,No Medal
1,36.0,190.0,83.0,39,2016,0,1,No Medal
0,31.0,170.0,56.0,72,2016,0,2,No Medal
1,24.0,170.0,56.0,50,2014,1,35,No Medal
1,24.0,170.0,56.0,50,2014,1,35,No Medal
1,24.0,170.0,56.0,50,2014,1,35,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,25.0,160.0,59.0,141,2016,0,20,No Medal
1,30.0,192.0,92.0,50,2016,0,3,No Medal
0,23.0,169.0,67.0,40,2016,0,45,No Medal
1,25.0,183.0,79.0,74,2016,0,38,No Medal
1,27.0,190.0,85.0,64,2016,0,46,No Medal
0,19.0,169.0,61.0,171,2014,1,10,No Medal
1,27.0,190.0,95.0,167,2014,1,23,No Medal
1,31.0,180.0,87.0,178,2016,0,32,No Medal
0,23.0,167.0,52.0,83,2016,0,2,No Medal
1,27.0,183.0,134.0,198,2016,0,2,Silver
0,25.0,167.0,58.0,83,2016,0,26,No Medal
0,16.0,157.0,48.0,83,2016,0,20,No Medal
0,16.0,157.0,48.0,83,2016,0,20,No Medal
0,16.0,157.0,48.0,83,2016,0,20,No Medal
0,16.0,157.0,48.0,83,2016,0,20,No Medal
0,16.0,157.0,48.0,83,2016,0,20,No Medal
0,28.0,180.0,58.0,83,2016,0,44,No Medal
1,37.0,204.0,132.0,83,2016,0,2,No Medal
1,22.0,177.0,78.0,159,2014,1,37,No Medal
1,30.0,188.0,104.0,159,2014,1,23,No Medal
1,29.0,177.0,68.0,196,2016,0,2,No Medal
1,29.0,177.0,74.0,159,2016,0,15,No Medal
1,25.0,184.0,91.0,50,2014,1,23,No Medal
0,21.0,169.0,67.0,127,2016,0,42,No Medal
1,29.0,172.0,58.0,64,2016,0,2,No Medal
0,31.0,173.0,59.0,151,2014,1,10,Gold
0,31.0,173.0,59.0,151,2014,1,10,No Medal
0,31.0,173.0,59.0,151,2014,1,10,No Medal
0,31.0,173.0,59.0,151,2014,1,10,No Medal
0,31.0,173.0,59.0,151,2014,1,10,No Medal
0,31.0,178.0,55.0,151,2016,0,2,No Medal
0,28.0,169.0,62.0,151,2016,0,15,No Medal
0,28.0,169.0,62.0,151,2016,0,15,No Medal
0,29.0,168.0,63.0,83,2016,0,9,Gold
0,29.0,168.0,63.0,83,2016,0,9,Gold
0,29.0,168.0,63.0,83,2016,0,9,Gold
0,35.0,171.0,70.0,50,2016,0,31,No Medal
1,21.0,180.0,80.0,198,2016,0,32,No Medal
1,24.0,177.0,70.0,98,2016,0,12,No Medal
0,30.0,186.0,75.0,196,2016,0,29,No Medal
1,24.0,187.0,95.0,178,2014,1,7,No Medal
1,26.0,197.0,105.0,47,2016,0,21,No Medal
1,30.0,185.0,76.0,50,2014,1,10,No Medal
1,30.0,185.0,76.0,50,2014,1,10,No Medal
1,25.0,193.0,90.0,83,2016,0,38,No Medal
1,25.0,193.0,90.0,83,2016,0,38,No Medal
1,25.0,193.0,90.0,83,2016,0,38,No Medal
1,25.0,193.0,90.0,83,2016,0,38,No Medal
1,27.0,173.0,80.0,159,2014,1,11,No Medal
1,31.0,169.0,54.0,151,2016,0,2,No Medal
0,23.0,168.0,53.0,151,2016,0,2,No Medal
0,26.0,179.0,67.0,151,2016,0,5,No Medal
1,17.0,188.0,81.0,188,2016,0,38,No Medal
0,17.0,158.0,53.0,188,2016,0,38,No Medal
0,28.0,166.0,56.0,167,2016,0,9,No Medal
0,32.0,161.0,54.0,72,2016,0,24,No Medal
0,31.0,173.0,61.0,72,2016,0,17,Gold
1,21.0,186.0,75.0,11,2014,1,36,No Medal
0,27.0,168.0,65.0,72,2016,0,14,No Medal
0,27.0,168.0,65.0,72,2016,0,14,Silver
1,29.0,184.0,87.0,151,2016,0,21,No Medal
1,30.0,188.0,94.0,50,2014,1,23,No Medal
1,23.0,180.0,130.0,100,2016,0,24,No Medal
1,18.0,174.0,69.0,167,2014,1,36,No Medal
1,27.0,185.0,80.0,135,2014,1,37,Gold
1,27.0,185.0,80.0,135,2014,1,37,Silver
1,27.0,185.0,80.0,135,2014,1,37,Gold
1,32.0,181.0,92.0,167,2014,1,23,No Medal
1,32.0,175.0,61.0,167,2014,1,35,No Medal
1,32.0,175.0,61.0,167,2014,1,35,No Medal
1,32.0,175.0,61.0,167,2014,1,35,No Medal
1,21.0,176.0,77.0,167,2014,1,0,No Medal
1,21.0,176.0,77.0,167,2014,1,0,No Medal
1,27.0,194.0,103.0,47,2016,0,46,Silver
0,21.0,170.0,56.0,159,2016,0,38,No Medal
1,25.0,196.0,90.0,159,2016,0,5,No Medal
1,26.0,183.0,70.0,98,2016,0,2,No Medal
1,25.0,180.0,74.0,91,2014,1,16,No Medal
0,20.0,171.0,59.0,196,2016,0,13,No Medal
1,21.0,188.0,80.0,159,2016,0,38,No Medal
1,21.0,188.0,80.0,159,2016,0,38,No Medal
1,21.0,188.0,80.0,159,2016,0,38,No Medal
1,19.0,177.0,67.0,196,2014,1,10,No Medal
1,19.0,177.0,67.0,196,2014,1,10,No Medal
1,19.0,177.0,67.0,196,2014,1,10,No Medal
0,16.0,175.0,59.0,198,2014,1,18,No Medal
1,22.0,181.0,71.0,29,2016,0,26,No Medal
0,28.0,168.0,63.0,26,2016,0,2,No Medal
0,28.0,168.0,63.0,26,2016,0,2,No Medal
0,26.0,169.0,69.0,91,2016,0,48,No Medal
0,24.0,171.0,71.0,72,2014,1,23,No Medal
1,28.0,183.0,79.0,179,2014,1,11,Bronze
0,24.0,172.0,68.0,72,2014,1,37,No Medal
0,24.0,172.0,68.0,72,2014,1,37,No Medal
1,22.0,173.0,59.0,72,2014,1,35,No Medal
1,22.0,173.0,59.0,72,2014,1,35,Gold
0,23.0,177.0,65.0,176,2016,0,39,No Medal
1,39.0,183.0,86.0,50,2014,1,18,No Medal
0,24.0,167.0,51.0,72,2016,0,2,No Medal
0,24.0,176.0,66.0,196,2016,0,15,No Medal
0,24.0,176.0,66.0,196,2016,0,15,Silver
1,27.0,184.0,75.0,151,2016,0,2,No Medal
0,25.0,158.0,53.0,151,2016,0,48,No Medal
1,23.0,178.0,91.0,159,2016,0,9,No Medal
1,23.0,176.0,69.0,50,2014,1,6,No Medal
1,23.0,176.0,69.0,50,2014,1,6,No Medal
1,24.0,180.0,78.0,98,2014,1,37,No Medal
1,24.0,180.0,78.0,98,2014,1,37,No Medal
1,32.0,177.0,71.0,151,2014,1,10,No Medal
1,32.0,177.0,71.0,151,2014,1,10,No Medal
1,32.0,177.0,71.0,151,2014,1,10,No Medal
1,32.0,177.0,71.0,151,2014,1,10,No Medal
1,35.0,186.0,68.0,176,2016,0,2,No Medal
0,32.0,170.0,61.0,11,2014,1,36,No Medal
0,32.0,170.0,61.0,11,2014,1,36,No Medal
1,27.0,195.0,95.0,51,2016,0,21,Gold
1,27.0,183.0,80.0,50,2014,1,23,No Medal
0,23.0,168.0,53.0,33,2016,0,44,No Medal
0,18.0,174.0,69.0,11,2016,0,38,No Medal
1,20.0,183.0,75.0,64,2014,1,18,No Medal
0,32.0,168.0,63.0,198,2016,0,17,No Medal
0,23.0,178.0,70.0,72,2016,0,9,Silver
0,20.0,171.0,57.0,191,2016,0,29,No Medal
0,50.0,175.0,54.0,176,2016,0,14,No Medal
1,27.0,183.0,100.0,33,2014,1,7,No Medal
1,27.0,183.0,100.0,33,2014,1,7,No Medal
1,28.0,170.0,70.0,62,2016,0,17,No Medal
1,27.0,180.5,72.0,85,2016,0,2,No Medal
1,30.0,183.0,83.0,167,2014,1,23,No Medal
1,20.0,185.0,94.0,90,2014,1,0,No Medal
1,20.0,185.0,94.0,90,2014,1,0,No Medal
0,26.0,175.0,68.0,139,2016,0,21,Bronze
1,19.0,179.0,83.0,139,2014,1,0,No Medal
1,19.0,179.0,83.0,139,2014,1,0,Bronze
0,22.0,170.0,76.0,83,2016,0,46,No Medal
0,24.0,178.0,70.0,50,2014,1,0,No Medal
0,24.0,178.0,70.0,50,2014,1,0,No Medal
0,24.0,178.0,70.0,50,2014,1,0,No Medal
0,23.0,172.0,63.0,83,2016,0,2,No Medal
0,25.0,193.0,83.0,171,2016,0,4,Bronze
1,23.0,188.0,82.0,72,2014,1,34,No Medal
1,26.0,187.0,66.0,139,2014,1,27,Bronze
1,26.0,187.0,66.0,139,2014,1,27,No Medal
1,26.0,187.0,66.0,139,2014,1,27,Gold
0,23.0,181.0,78.0,72,2016,0,12,No Medal
0,23.0,172.0,53.0,151,2014,1,36,No Medal
0,23.0,172.0,53.0,151,2014,1,36,No Medal
1,33.0,186.0,95.0,11,2014,1,0,No Medal
0,22.0,169.0,57.0,108,2016,0,2,No Medal
0,25.0,180.0,72.0,135,2016,0,38,No Medal
0,25.0,180.0,72.0,135,2016,0,38,No Medal
0,25.0,180.0,72.0,135,2016,0,38,No Medal
1,33.0,183.0,86.0,179,2014,1,23,Silver
1,21.0,168.0,70.0,159,2014,1,18,No Medal
1,23.0,189.0,73.0,91,2016,0,2,No Medal
1,25.0,197.0,105.0,50,2016,0,24,Gold
1,20.0,159.0,56.0,184,2016,0,47,Bronze
0,29.0,161.0,51.0,206,2016,0,14,No Medal
0,27.0,173.0,67.0,72,2016,0,22,Bronze
1,23.0,182.0,82.0,179,2014,1,23,Silver
1,27.0,187.0,86.0,72,2016,0,29,No Medal
1,29.0,177.0,64.0,135,2016,0,12,No Medal
1,24.0,185.0,96.0,151,2016,0,2,No Medal
0,23.0,167.0,53.0,171,2016,0,42,No Medal
0,23.0,167.0,53.0,171,2016,0,42,No Medal
1,26.0,186.0,71.0,50,2014,1,6,No Medal
